Campaign ID,Campaign Name,Prospect Status,Account ID,Account Name,domain,Country,Prospect ID,Opt-In,Opt-In Source,Opt-In Timestamp,Opt-Out Timestamp,Job Title,Prospect Source,opt_in_flag,opt_out_flag
FY23-Q3-global-PROD461-springtime_savings,Springtime Savings,No Show,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000p3GSbKQAX,Yes,referral program,2023-08-22 06:11:00,,SOC Analyst L2,Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,No Show,0014M0000ZxU4HfQAL,Silverstone Innovations,silverstoneinnovations.net,GBR,0034M0000qMCKPeQAX,Yes,email subscription,2023-08-22 06:11:00,,"""Manager, Business Planning & Analytics At Abu Dhabi Islamic Bank""",Advertisement,1,0
FY23-Q3-global-PROD461-blooming_spring_discounts,Blooming Spring Discounts,Responded,0014M0000Mi6XelQAF,Eclipse Technologies,eclipsetechnologies.biz,USA,0034M0000o4SiQKQA1,Yes,event registration,2023-08-20 06:11:00,,Senior Analyst 2,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,No Show,0014M0000HCVQJZQA10,Cygnus Solutions,cygnussolutions.org,ESP,0034M0000qefp4LQAY,Yes,newsletter subscription,2023-08-20 06:11:00,,Senior IT Programmer Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-cyber_monday_blowout,Cyber Monday Blowout,No Show,0014M0000Da9uXsQAJ,Aurora Enterprises,auroraenterprises.biz,USA,0034M0000pOZ9wCQAX,Yes,social media campaign,2023-08-20 06:11:00,,Operations Analyst II,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_blowout,Cyber Monday Blowout,No Show,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000qk4nF8QAI,Yes,event registration,2023-08-20 06:11:00,,Senior Data Analyst. Digital Communications,Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,Registered,0014M0000ZxU4HfQAL,Silverstone Innovations,silverstoneinnovations.net,GBR,0034M0000jTRV8gQAJ,Yes,social media campaign,2023-08-20 06:11:00,,System Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_blowout,Summer Blowout,No Show,0014M0000C3Gz3EQAT,Blue Sky Solutions,blueskysolutions.org,CAN,0034M0000p5frCNQAY,Yes,newsletter subscription,2023-08-20 06:11:00,,IT Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,Attended,0014M0000ZJwBVJQA7,Stellar Innovations,stellarinnov.org,FRA,0034M0000orTd2oQAJ,Yes,newsletter subscription,2023-08-18 06:11:00,,IT Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,No Show,0014M0000ZJwBVJQA8,Stellar Innovations,stellarinnov.org,FRA,0034M0000oOi39XQAZ,Yes,social media campaign,2023-08-18 06:11:00,,Technology Consulting Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,No Show,0014M0000eMRa3aQAD,Horizon Technologies,horizontechnologies.net,JPN,0034M0000q7YrKdQAJ,Yes,social media campaign,2023-08-18 06:11:00,,Technical Analyst III,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,No Show,0014M0000Da9uXsQAJ,Aurora Enterprises,auroraenterprises.biz,USA,0034M0000kNzPbYQAV,Yes,newsletter subscription,2023-08-18 06:11:00,,Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,No Show,0014M0000Kuiz6SQAR,Astra Dynamics,astradynamics.org,GBR,0034M0000rET1mNQAZ,Yes,event registration,2023-08-18 06:11:00,,Data & Analytics Senior Architect,Advertisement,1,0
FY23-Q3-global-PROD461-fall_festival_sale,Fall Festival Sale,Registered,0014M0000HV1I3QQAT,Titan Technologies,titantechnologies.net,MEX,0034M0000kA9PvTQAZ,Yes,newsletter subscription,2023-08-16 06:11:00,,Data Analyst-DB Module Lead,Referral,1,0
FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,No Show,0014M0000XfxzVbQAJ,Nova Enterprises,novaenterprises.net,IND,0034M0000ah6y9RQAQ,Yes,event registration,2023-08-16 06:11:00,,Analyste Logiciel Réseau and Admin Remoteware,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fashion_sale,Fall Fashion Sale,No Show,0014M0000eMRa3aQAD,Horizon Technologies,horizontechnologies.net,JPN,0034M0000ms7lDZQAY,Yes,social media campaign,2023-08-16 06:11:00,,"Head, Data Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,No Show,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000qS5IuLQAZ,Yes,newsletter subscription,2023-08-16 06:11:00,,Information Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fashion_sale,Fall Fashion Sale,No Show,0014M0000Wnj8WrQAJ,Astral Solutions,astralsolutions.net,IND,0034M0000o1YOk4QAJ,Yes,newsletter subscription,2023-08-16 06:11:00,,Risk Analyst I,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,Responded,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000o10wV1QAI,Yes,social media campaign,2023-08-14 06:11:00,,Ground Safety Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_into_savings,Spring Into Savings,No Show,0014M0000ZJwBVJQA3,Stellar Innovations,stellarinnov.org,FRA,0034M0000QrrjGxQAI,Yes,social media campaign,2023-08-14 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fever_sale,Fall Fever Sale,Registered,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000q40ndKQAZ,Yes,newsletter subscription,2023-08-14 06:11:00,,Brand Advocate Program Senior Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_splash_sale,Summer Splash Sale,No Show,0014M0000FftR9BQAV,Nova Dynamics,novadynamics.info,MEX,0034M0000XOhlgLQAX,Yes,social media campaign,2023-08-14 06:11:00,,Senior Director Market Intelligence and Analytics,Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,No Show,0014M0000yOAtZxQAJ,Omega Innovations,omegainnovations.org,CHN,0034M0000oh1qC2QAI,Yes,event registration,2023-08-14 06:11:00,,Manager - BI / Analytics / Data Science: Other,Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,Registered,0014M0000ouJwBZQAY,Omega Enterprises,omegaenterprises.net,ESP,0034M0000reHAjiQAJ,Yes,event registration,2023-08-14 06:11:00,,Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-autumn_bounty_sale,Autumn Bounty Sale,No Show,0014M0000HsLYfhQAH,Aurora Systems,aurorasystems.biz,USA,0034M0000n1ab8XQAI,Yes,website form,2023-08-12 06:11:00,,Performance Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-thanksgiving_sale,Thanksgiving Sale,Attended,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000TmSdvmQAD,Yes,website form,2023-08-12 06:11:00,,Senior Applications Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,No Show,0014M0000ZJwBVJQA6,Stellar Innovations,stellarinnov.org,FRA,0034M0000qjFIq7QAI,Yes,online purchase,2023-08-12 06:11:00,,General IT Programmer & Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_splash_sale,Summer Splash Sale,No Show,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000pL2lJYQAZ,Yes,online purchase,2023-08-12 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,No Show,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000mc2WmLQAU,Yes,,2023-08-12 06:11:00,,Data & Analytics manager,Advertisement,1,0
FY23-Q3-global-PROD461-annual_fall_clearance,Annual Fall Clearance,Registered,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000rFgV04QAJ,Yes,online purchase,2023-08-12 06:11:00,,"Senior Manager, Analytics",Referral,1,0
FY23-Q3-global-PROD461-cyber_monday_blowout,Cyber Monday Blowout,No Show,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000o1vNNiQAM,Yes,social media campaign,2023-08-10 06:11:00,,Tools & Technology Lead Senior Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_special,Halloween Special,No Show,0014M0000HCVQJZQA4,Cygnus Solutions,cygnussolutions.org,ESP,0034M0000qVrrHWQAZ,Yes,event registration,2023-08-10 06:11:00,,"Senior Director, Strategic Marketplace Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout,Summer Blowout,No Show,0014M0000k4RUwvQAN,Quantum Dynamics,quantumdyn.info,DEU,0034M0000qV1GmXQAZ,Yes,social media campaign,2023-08-10 06:11:00,,Meter Data Analytics Staff,Advertisement,1,0
FY23-Q3-global-PROD461-blooming_spring_discounts,Blooming Spring Discounts,Responded,0014M0000ouJwBZQAY,Omega Enterprises,omegaenterprises.net,ESP,0034M0000nQ3QcyQAF,Yes,social media campaign,2023-08-10 06:11:00,,BI Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,No Show,0014M0000Da9uXsQAJ,Aurora Enterprises,auroraenterprises.biz,USA,0034M0000XMQivNQAX,Yes,newsletter subscription,2023-08-10 06:11:00,,Business Analyst & Consultant,Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,Registered,0014M0000ZJwBVJQA11,Stellar Innovations,stellarinnov.org,FRA,0034M0000f4pz8eQAA,Yes,newsletter subscription,2023-08-10 06:11:00,,Analyst - Business Intelligence,Advertisement,1,0
FY23-Q3-global-PROD461-spring_into_savings,Spring Into Savings,No Show,0014M0000XfxzVbQAJ,Nova Enterprises,novaenterprises.net,IND,0034M0000TJ2WUkQAJ,Yes,event registration,2023-08-08 06:11:00,,"""Manager, Lead Data Science & Analytics""",Advertisement,1,0
FY23-Q3-global-PROD461-fall_fever_sale,Fall Fever Sale,Registered,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000o9J1AWQAY,Yes,social media campaign,2023-08-08 06:11:00,,Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_festival_special,Fall Festival Special,No Show,0014M0000eMRa3aQAD,Horizon Technologies,horizontechnologies.net,JPN,0034M0000qel9w5QAB,Yes,event registration,2023-08-08 06:11:00,,IT Infrastructure Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,Registered,0014M0000RdTXmeQAH,Stellar Solutions,stellarsolutions.org,FRA,0034M0000qB79ybQAB,Yes,newsletter subscription,2023-08-08 06:11:00,,Information Technology Application Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_blowout,Cyber Monday Blowout,No Show,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000VLaQYRQAX,Yes,newsletter subscription,2023-08-08 06:11:00,,BI Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,No Show,0014M0000PHi1oQAD,Cygnus Solutions,cygnussolutions.net,GBR,0034M0000p5kSPDQAY,Yes,newsletter subscription,2023-08-08 06:11:00,,"Managing Director, Investor & Digital Data, Analytics & Insights",Trade Show,1,0
FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,No Show,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000p6n1U5QAI,Yes,social media campaign,2023-08-06 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,No Show,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000pBF3X0QAL,Yes,event registration,2023-08-06 06:11:00,,Machine Learning & Data Science Specialist & CRM Analytics Data Scientist,Trade Show,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,No Show,0014M0000fROl7NQAT,Terra Systems Inc.,terrasystemsinc.biz,ITA,0034M0000qxUysAQAZ,Yes,social media campaign,2023-08-06 06:11:00,,Senior Full Stack Software Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_spectacular,Summer Spectacular,Attended,0014M0000fROl7NQAT,Terra Systems Inc.,terrasystemsinc.biz,ITA,0034M0000oD1mPEQAZ,Yes,newsletter subscription,2023-08-06 06:11:00,,"""Director, Analytics""",Advertisement,1,0
FY23-Q3-global-PROD461-autumn_extravaganza,Autumn Extravaganza,Responded,0014M0000eMRa3aQAD,Horizon Technologies,horizontechnologies.net,JPN,0034M0000q3W6ihQAJ,Yes,newsletter subscription,2023-08-06 06:11:00,,Administrative Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_sale,Summer Clearance Sale,No Show,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000klMsmiQAC,,event registration,2023-08-06 06:11:00,,Senior Research Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,No Show,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000o5PQyKQAV,Yes,newsletter subscription,2023-08-06 06:11:00,,"""Director, Pricing & Analytics""",Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,No Show,0014M0000RdTXmeQAH,Stellar Solutions,stellarsolutions.org,FRA,0034M0000pNjuRqQAJ,Yes,referral program,2023-08-04 06:11:00,,Infrastructure Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,Attended,0014M0000Wnj8WrQAJ,Astral Solutions,astralsolutions.net,IND,0034M0000pS4S6CQAZ,Yes,email subscription,2023-08-04 06:11:00,,"""Compensation Benefits, Performance & Talent Management, Workforce Analytics, Hrbp Corporate Functions Head""",Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,Attended,0014M0000Wnj8WrQAJ,Astral Solutions,astralsolutions.net,IND,0034M0000jCwN9qQAJ,Yes,referral program,2023-08-04 06:11:00,,Supervisory Management & Program Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,No Show,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000qwFOllQAJ,Yes,email subscription,2023-08-04 06:11:00,,VP Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,Responded,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000oexHLbQAM,Yes,referral program,2023-08-04 06:11:00,,Financial Planning & Analysis Center of Excellence Associate,Advertisement,1,0
FY23-Q3-global-PROD461-summer_splash_sale,Summer Splash Sale,No Show,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000o9yfHiQAI,Yes,online contest entry,2023-08-04 06:11:00,,Data Analyst,Referral,1,0
FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,Responded,0014M0000Wnj8WrQAJ,Astral Solutions,astralsolutions.net,IND,0034M0000sMiqz0QAB,Yes,event registration,2023-08-02 06:11:00,,Senior Information System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,Attended,0014M0000M58JzQQAV,Phoenix Technologies,phoenixtechnologies.org,USA,0034M0000Z2ySntQAF,Yes,social media campaign,2023-08-02 06:11:00,,IT Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,No Show,0014M0000ZxU4HfQAL,Silverstone Innovations,silverstoneinnovations.net,GBR,0034M0000pMlzOfQAJ,Yes,newsletter subscription,2023-08-02 06:11:00,,DevOps Infrastructure Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,No Show,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000re5bN3QAJ,Yes,newsletter subscription,2023-08-02 06:11:00,,Analyst Programmer,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,No Show,0014M0000Da9uXsQAJ,Aurora Enterprises,auroraenterprises.biz,USA,0034M0000ni8PWzQAI,Yes,event registration,2023-08-02 06:11:00,,Risk Management Compliance Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,No Show,0014M0000eMRa3aQAD,Horizon Technologies,horizontechnologies.net,JPN,0034M0000ecSxlfQAB,Yes,social media campaign,2023-08-02 06:11:00,,Group IT Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,Registered,0014M0000GNNRu6QAH,Neptune Enterprises,neptuneenterprises.org,CHN,0034M0000p6X6vFQAZ,Yes,website form,2023-07-31 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_showdown,Summer Showdown,Registered,0014M0000Mi6XelQAF,Eclipse Technologies,eclipsetechnologies.biz,USA,0034M0000rEphcMQAQ,Yes,online purchase,2023-07-31 06:11:00,,"""Data Director, Business Analytics""",Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,Registered,0014M0000PHi1oQAD,Cygnus Solutions,cygnussolutions.net,GBR,0034M0000ptvRftQAJ,Yes,website form,2023-07-31 06:11:00,,IT Senior Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_haunt,Halloween Haunt,No Show,0014M0000Gf3ZCQQA16,Zenith Corporation,zenithcorporation.biz,DEU,0034M0000qZgB8TQAV,Yes,,2023-07-31 06:11:00,,"""Director, Marketing Data & Analytics""",Social Media,1,0
FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,No Show,0014M0000GNNRu6QAH,Neptune Enterprises,neptuneenterprises.org,CHN,0034M0000s3nU2sQAI,Yes,,2023-07-31 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_showcase,Summer Showcase,Attended,0014M0000PHi1oQAD,Cygnus Solutions,cygnussolutions.net,GBR,0034M0000We98LPQAZ,Yes,,2023-07-31 06:11:00,,Data Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000fROl7NQAT,Terra Systems Inc.,terrasystemsinc.biz,ITA,0034M0000qaXtnaQAJ,Yes,social media campaign,2023-07-29 06:11:00,,Principal Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-holiday_savings_bash,Holiday Savings Bash,No Show,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000lZlLy1QAJ,Yes,newsletter subscription,2023-07-29 06:11:00,,Marketing Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,No Show,0014M0000mXuCYxQAN,Alpha Innovations,alphainnov.biz,ITA,0034M0000NtXhrRQAV,No,event registration,2023-07-29 06:11:00,,"""Information, Infrastructure Operations Technology Analyst""",Trade Show,1,0
FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,No Show,0014M0000f7hC3ZQAU,Phoenix Dynamics,phoenixdyn.biz,BRA,0034M0000qqsoMYQAZ,Yes,social media campaign,2023-07-29 06:11:00,,Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000ExwOU5QAL,Solaris Innovations,solarisinnovations.org,ESP,0034M0000nfVh98QAI,Yes,newsletter subscription,2023-07-29 06:11:00,,Global Commercial Operations Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_halloween_sale,Annual Halloween Sale,No Show,0014M0000mj44DgQAI,Silver Oak Enterprises,silveroakent.biz,ARGENTINA,0034M0000fL2V8BQAV,Yes,social media campaign,2023-07-29 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_discounts,Back to School Discounts,No Show,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000mzll4XQAY,Yes,newsletter subscription,2023-07-29 06:11:00,,Analyst - Business Systems,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,Registered,0014M0000yOAtZxQAJ,Omega Innovations,omegainnovations.org,CHN,0034M0000qfzNjpQAJ,Yes,,2023-07-27 06:11:00,,"Global Director, Advanced Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-halloween_haunt,Halloween Haunt,No Show,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000qCt89gQAB,Yes,online purchase,2023-07-27 06:11:00,,Senior IT Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,No Show,0014M0000T1fw5LQAR,Elite Systems Inc.,elitesysinc.biz,BRA,0034M0000oINtRlQAJ,Yes,,2023-07-27 06:11:00,,Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland_sale,Winter Wonderland Sale,No Show,0014M0000HV1I3QQAT,Titan Technologies,titantechnologies.net,MEX,0034M0000LaxDtNQAV,Yes,website form,2023-07-27 06:11:00,,"Payroll Specialist G-M , Program Analyst",Advertisement,1,0
FY23-Q3-global-PROD461-summer_showcase,Summer Showcase,Responded,0014M0000C3Gz3EQAT,Blue Sky Solutions,blueskysolutions.org,CAN,0034M0000W8tbLXQAZ,Yes,online purchase,2023-07-27 06:11:00,,Senior Manager of Data Analytics,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_clearance,Halloween Clearance,No Show,0014M0000GNNRu6QAH,Neptune Enterprises,neptuneenterprises.org,CHN,0034M0000rj6oT2QAI,Yes,online purchase,2023-07-27 06:11:00,,"""Director, Product Platform & Digital Analytics""",Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_sale,Summer Clearance Sale,No Show,0014M0000ZC9WpeQAD,Galaxy Technologies,galaxytechnologies.net,GBR,0034M0000YypXOlQAJ,Yes,website form,2023-07-25 06:11:00,,Senior Supply Chain Automation Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout,Summer Blowout,Attended,0014M0000k4RUwvQAN,Quantum Dynamics,quantumdyn.info,DEU,0034M0000otwzhpQAI,Yes,online purchase,2023-07-25 06:11:00,,Head of analytics,Referral,1,0
FY23-Q3-global-PROD461-winter_wonderland_sale,Winter Wonderland Sale,No Show,0014M0000ouJwBZQAY,Omega Enterprises,omegaenterprises.net,ESP,0034M0000zhvIy5QAE,Yes,,2023-07-25 06:11:00,,"""Senior VP, Research & Analytics""",Trade Show,1,0
FY23-Q3-global-PROD461-springtime_savings,Springtime Savings,No Show,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000Y0N73OQAV,Yes,,2023-07-25 06:11:00,,Senior Operations Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-springtime_savings,Springtime Savings,No Show,0014M0000GNNRu6QAH,Neptune Enterprises,neptuneenterprises.org,CHN,0034M0000pWkd8GQAZ,Yes,online purchase,2023-07-25 06:11:00,,Analyst,Advertisement,1,0
